adm3_en,month,NO2,date
City of San Juan,2023-02,0.00010858589807919752,2023-02-01T00:00:00
City of Taguig,2023-02,8.958225479166734e-05,2023-02-01T00:00:00
City of Valenzuela,2023-02,8.64153629906429e-05,2023-02-01T00:00:00
City of Baguio,2023-02,5.921433165543341e-05,2023-02-01T00:00:00
City of Butuan,2023-02,3.612894629403067e-05,2023-02-01T00:00:00
City of Cotabato,2023-02,3.5354237379571146e-05,2023-02-01T00:00:00
City of Angeles,2023-02,6.382509051346919e-05,2023-02-01T00:00:00
City of Olongapo,2023-02,5.696823166621528e-05,2023-02-01T00:00:00
Ormoc City,2023-02,3.699584072843862e-05,2023-02-01T00:00:00
City of Tacloban,2023-02,3.6511533449599127e-05,2023-02-01T00:00:00
City of Zamboanga,2023-02,3.197902732658651e-05,2023-02-01T00:00:00
City of Isabela,2023-02,3.52078090989525e-05,2023-02-01T00:00:00
Pateros,2023-02,9.047752075609997e-05,2023-02-01T00:00:00
City of Puerto Princesa,2023-02,3.497030257793617e-05,2023-02-01T00:00:00
City of Lucena,2023-02,4.572560416015757e-05,2023-02-01T00:00:00
City of Bacolod,2023-02,4.268185595140328e-05,2023-02-01T00:00:00
City of Iloilo,2023-02,3.964092822917642e-05,2023-02-01T00:00:00
City of Cebu,2023-02,3.964519978369024e-05,2023-02-01T00:00:00
City of Lapu-Lapu,2023-02,4.159751003258045e-05,2023-02-01T00:00:00
City of Mandaue,2023-02,4.488828790173061e-05,2023-02-01T00:00:00
City of Cagayan De Oro,2023-03,4.472877522104973e-05,2023-03-01T00:00:00
City of Iligan,2023-03,4.340035848305489e-05,2023-03-01T00:00:00
City of Davao,2023-03,3.817054168478195e-05,2023-03-01T00:00:00
City of General Santos,2023-03,3.6675095926003405e-05,2023-03-01T00:00:00
City of Caloocan,2023-03,0.0001195770084460574,2023-03-01T00:00:00
City of Makati,2023-03,0.00010185002369209234,2023-03-01T00:00:00
City of Malabon,2023-03,0.00014237123419715347,2023-03-01T00:00:00
City of Mandaluyong,2023-03,0.00011261960994733593,2023-03-01T00:00:00
City of Manila,2023-03,0.00014890477220054528,2023-03-01T00:00:00
City of Marikina,2023-03,9.12847234854734e-05,2023-03-01T00:00:00
City of Muntinlupa,2023-03,6.7334058310713e-05,2023-03-01T00:00:00
City of Navotas,2023-03,0.00013226143325124076,2023-03-01T00:00:00
Pasay City,2023-03,0.00010661574008747746,2023-03-01T00:00:00
City of Pasig,2023-03,8.848655822039719e-05,2023-03-01T00:00:00
Quezon City,2023-03,0.00011490191782244408,2023-03-01T00:00:00
City of San Juan,2023-03,0.00012649747586234998,2023-03-01T00:00:00
City of Taguig,2023-03,8.093418639447431e-05,2023-03-01T00:00:00
City of Valenzuela,2023-03,0.0001308190768608002,2023-03-01T00:00:00
City of Baguio,2023-03,7.147356072639668e-05,2023-03-01T00:00:00
City of Butuan,2023-03,3.772083076615641e-05,2023-03-01T00:00:00
City of Cotabato,2023-03,3.969240959491448e-05,2023-03-01T00:00:00
City of Angeles,2023-03,7.781695196399452e-05,2023-03-01T00:00:00
City of Olongapo,2023-03,6.836949513852806e-05,2023-03-01T00:00:00
Ormoc City,2023-03,4.1899257985539656e-05,2023-03-01T00:00:00
City of Tacloban,2023-03,4.115460788904711e-05,2023-03-01T00:00:00
City of Zamboanga,2023-03,3.774604382638848e-05,2023-03-01T00:00:00
City of Isabela,2023-03,4.0094866719000266e-05,2023-03-01T00:00:00
Pateros,2023-03,8.403523162750417e-05,2023-03-01T00:00:00
City of Puerto Princesa,2023-03,4.149598055148425e-05,2023-03-01T00:00:00
City of Lucena,2023-03,5.466686060216964e-05,2023-03-01T00:00:00
City of Bacolod,2023-03,4.946006327687424e-05,2023-03-01T00:00:00
City of Iloilo,2023-03,4.6746264284843273e-05,2023-03-01T00:00:00
City of Cebu,2023-03,4.432967365278333e-05,2023-03-01T00:00:00
City of Lapu-Lapu,2023-03,4.607801573162945e-05,2023-03-01T00:00:00
City of Mandaue,2023-03,4.761155255531509e-05,2023-03-01T00:00:00
City of Cagayan De Oro,2023-04,4.707168171463738e-05,2023-04-01T00:00:00
City of Iligan,2023-04,4.7501715546989056e-05,2023-04-01T00:00:00
City of Davao,2023-04,4.239474984926334e-05,2023-04-01T00:00:00
City of General Santos,2023-04,4.178636841232711e-05,2023-04-01T00:00:00
City of Caloocan,2023-04,0.00012512971980538769,2023-04-01T00:00:00
City of Makati,2023-04,0.00012293851056022843,2023-04-01T00:00:00
City of Malabon,2023-04,0.0001409650645187608,2023-04-01T00:00:00
City of Mandaluyong,2023-04,0.00012982970450022425,2023-04-01T00:00:00
City of Manila,2023-04,0.00015208302326683753,2023-04-01T00:00:00
City of Marikina,2023-04,0.00011158681528269266,2023-04-01T00:00:00
City of Muntinlupa,2023-04,8.661655286613446e-05,2023-04-01T00:00:00
City of Navotas,2023-04,0.00013794508851730687,2023-04-01T00:00:00
Pasay City,2023-04,0.00012943131314342176,2023-04-01T00:00:00
City of Pasig,2023-04,0.00010977843438359224,2023-04-01T00:00:00
Quezon City,2023-04,0.00012666229372641698,2023-04-01T00:00:00
City of San Juan,2023-04,0.00013781483746326537,2023-04-01T00:00:00
City of Taguig,2023-04,0.00010034464968581484,2023-04-01T00:00:00
City of Valenzuela,2023-04,0.0001340934533320036,2023-04-01T00:00:00
City of Baguio,2023-04,7.67129375603535e-05,2023-04-01T00:00:00
City of Butuan,2023-04,4.16835555510026e-05,2023-04-01T00:00:00
City of Cotabato,2023-04,4.219420364936093e-05,2023-04-01T00:00:00
City of Angeles,2023-04,8.75614325194504e-05,2023-04-01T00:00:00
City of Olongapo,2023-04,7.933341301418929e-05,2023-04-01T00:00:00
Ormoc City,2023-04,4.6256855652094967e-05,2023-04-01T00:00:00
City of Tacloban,2023-04,4.423082359147462e-05,2023-04-01T00:00:00
City of Zamboanga,2023-04,4.125573243939141e-05,2023-04-01T00:00:00
City of Isabela,2023-04,4.517857471742577e-05,2023-04-01T00:00:00
Pateros,2023-04,0.00010465123195094974,2023-04-01T00:00:00
City of Puerto Princesa,2023-04,4.54225268510175e-05,2023-04-01T00:00:00
City of Lucena,2023-04,6.731567304926911e-05,2023-04-01T00:00:00
City of Bacolod,2023-04,5.896007327180031e-05,2023-04-01T00:00:00
City of Iloilo,2023-04,5.53104863187055e-05,2023-04-01T00:00:00
City of Cebu,2023-04,5.488009760933668e-05,2023-04-01T00:00:00
City of Lapu-Lapu,2023-04,5.330231853766805e-05,2023-04-01T00:00:00
City of Mandaue,2023-04,6.158523309393368e-05,2023-04-01T00:00:00
City of Cagayan De Oro,2023-05,5.3557904372880514e-05,2023-05-01T00:00:00
City of Iligan,2023-05,5.269391287269317e-05,2023-05-01T00:00:00
City of Davao,2023-05,4.748138437444109e-05,2023-05-01T00:00:00
City of General Santos,2023-05,4.306481075359734e-05,2023-05-01T00:00:00
City of Caloocan,2023-05,0.00013688807893517856,2023-05-01T00:00:00
City of Makati,2023-05,0.00014425274001396475,2023-05-01T00:00:00
City of Malabon,2023-05,0.00015437914358523982,2023-05-01T00:00:00
City of Mandaluyong,2023-05,0.00015397543200351734,2023-05-01T00:00:00
City of Manila,2023-05,0.0001651391961870723,2023-05-01T00:00:00
City of Marikina,2023-05,0.00014778667770223332,2023-05-01T00:00:00
City of Muntinlupa,2023-05,0.00010213100437687242,2023-05-01T00:00:00
City of Navotas,2023-05,0.00014675283666815522,2023-05-01T00:00:00
Pasay City,2023-05,0.0001427694837619722,2023-05-01T00:00:00
City of Pasig,2023-05,0.00014091068007417203,2023-05-01T00:00:00
Quezon City,2023-05,0.00015022238403960165,2023-05-01T00:00:00
City of San Juan,2023-05,0.0001623337176629422,2023-05-01T00:00:00
City of Taguig,2023-05,0.0001199885854747843,2023-05-01T00:00:00
City of Valenzuela,2023-05,0.0001424904793856753,2023-05-01T00:00:00
City of Baguio,2023-05,7.828356409227637e-05,2023-05-01T00:00:00
City of Butuan,2023-05,4.805861475445212e-05,2023-05-01T00:00:00
City of Cotabato,2023-05,4.8674728736680566e-05,2023-05-01T00:00:00
City of Angeles,2023-05,8.498775610018454e-05,2023-05-01T00:00:00
City of Olongapo,2023-05,8.702551958916554e-05,2023-05-01T00:00:00
Ormoc City,2023-05,5.121387959791999e-05,2023-05-01T00:00:00
City of Tacloban,2023-05,5.337514699776992e-05,2023-05-01T00:00:00
City of Zamboanga,2023-05,4.302892217918546e-05,2023-05-01T00:00:00
City of Isabela,2023-05,4.383685328112281e-05,2023-05-01T00:00:00
Pateros,2023-05,0.0001288586716706062,2023-05-01T00:00:00
City of Puerto Princesa,2023-05,4.709983860160454e-05,2023-05-01T00:00:00
City of Lucena,2023-05,6.715020712834093e-05,2023-05-01T00:00:00
City of Bacolod,2023-05,6.116766339917299e-05,2023-05-01T00:00:00
City of Iloilo,2023-05,6.237872120611643e-05,2023-05-01T00:00:00
City of Cebu,2023-05,6.924496297811513e-05,2023-05-01T00:00:00
City of Lapu-Lapu,2023-05,6.510626110590893e-05,2023-05-01T00:00:00
City of Mandaue,2023-05,7.90919839901917e-05,2023-05-01T00:00:00
City of Cagayan De Oro,2023-06,5.102882677495384e-05,2023-06-01T00:00:00
City of Iligan,2023-06,5.106441854141116e-05,2023-06-01T00:00:00
City of Davao,2023-06,4.91818207275952e-05,2023-06-01T00:00:00
City of General Santos,2023-06,4.398332364716883e-05,2023-06-01T00:00:00
City of Caloocan,2023-06,0.00012670853481852243,2023-06-01T00:00:00
City of Makati,2023-06,0.00011852763388727146,2023-06-01T00:00:00
City of Malabon,2023-06,0.0001252989826807306,2023-06-01T00:00:00
City of Mandaluyong,2023-06,0.00012871160106343475,2023-06-01T00:00:00
City of Manila,2023-06,0.00013581725339500226,2023-06-01T00:00:00
City of Marikina,2023-06,0.00012571508233227683,2023-06-01T00:00:00
City of Muntinlupa,2023-06,8.961141005707847e-05,2023-06-01T00:00:00
City of Navotas,2023-06,0.00011738584814911445,2023-06-01T00:00:00
Pasay City,2023-06,0.00011693274138553232,2023-06-01T00:00:00
City of Pasig,2023-06,0.00011985914927550087,2023-06-01T00:00:00
Quezon City,2023-06,0.00013192375216125344,2023-06-01T00:00:00
City of San Juan,2023-06,0.0001332453336040707,2023-06-01T00:00:00
City of Taguig,2023-06,0.00010521187855753356,2023-06-01T00:00:00
City of Valenzuela,2023-06,0.00012702635950627547,2023-06-01T00:00:00
City of Baguio,2023-06,6.620559308711648e-05,2023-06-01T00:00:00
City of Butuan,2023-06,4.726349850665194e-05,2023-06-01T00:00:00
City of Cotabato,2023-06,4.9468597263275913e-05,2023-06-01T00:00:00
City of Angeles,2023-06,7.164444199312441e-05,2023-06-01T00:00:00
City of Olongapo,2023-06,7.47002197522503e-05,2023-06-01T00:00:00
Ormoc City,2023-06,4.7310081542288654e-05,2023-06-01T00:00:00
City of Tacloban,2023-06,4.7438395889462646e-05,2023-06-01T00:00:00
City of Zamboanga,2023-06,4.332630684032969e-05,2023-06-01T00:00:00
City of Isabela,2023-06,4.444449085973105e-05,2023-06-01T00:00:00
Pateros,2023-06,0.00010762643563407967,2023-06-01T00:00:00
City of Puerto Princesa,2023-06,4.53735105066524e-05,2023-06-01T00:00:00
City of Lucena,2023-06,6.565321092771041e-05,2023-06-01T00:00:00
City of Bacolod,2023-06,5.3309823799138816e-05,2023-06-01T00:00:00
City of Iloilo,2023-06,5.253474439360223e-05,2023-06-01T00:00:00
City of Cebu,2023-06,5.633059485712051e-05,2023-06-01T00:00:00
City of Lapu-Lapu,2023-06,5.534114939860165e-05,2023-06-01T00:00:00
City of Mandaue,2023-06,6.443600484614313e-05,2023-06-01T00:00:00
City of Cagayan De Oro,2023-07,4.932311296405419e-05,2023-07-01T00:00:00
City of Iligan,2023-07,4.8501208519542055e-05,2023-07-01T00:00:00
City of Davao,2023-07,4.640775514533355e-05,2023-07-01T00:00:00
City of General Santos,2023-07,4.157564903355608e-05,2023-07-01T00:00:00
City of Caloocan,2023-07,0.00010303033225411892,2023-07-01T00:00:00
City of Makati,2023-07,9.82791095298311e-05,2023-07-01T00:00:00
City of Malabon,2023-07,0.00012002506039324609,2023-07-01T00:00:00
City of Mandaluyong,2023-07,0.00010387405333414858,2023-07-01T00:00:00
City of Manila,2023-07,0.00012479857614064403,2023-07-01T00:00:00
City of Marikina,2023-07,0.0001060864209018084,2023-07-01T00:00:00
City of Muntinlupa,2023-07,7.074517469542134e-05,2023-07-01T00:00:00
City of Navotas,2023-07,0.00011352439032173894,2023-07-01T00:00:00
Pasay City,2023-07,0.00010258294564787775,2023-07-01T00:00:00
City of Pasig,2023-07,9.483235832068534e-05,2023-07-01T00:00:00
Quezon City,2023-07,0.00011148147375219554,2023-07-01T00:00:00
City of San Juan,2023-07,0.00011674932175898234,2023-07-01T00:00:00
City of Taguig,2023-07,8.777076470819533e-05,2023-07-01T00:00:00
City of Valenzuela,2023-07,0.00010832516914805317,2023-07-01T00:00:00
City of Baguio,2023-07,6.724382808060424e-05,2023-07-01T00:00:00
City of Butuan,2023-07,4.458452316672109e-05,2023-07-01T00:00:00
City of Cotabato,2023-07,4.773612430737994e-05,2023-07-01T00:00:00
City of Angeles,2023-07,6.945121260604592e-05,2023-07-01T00:00:00
City of Olongapo,2023-07,6.642317205332428e-05,2023-07-01T00:00:00
Ormoc City,2023-07,4.719085023719652e-05,2023-07-01T00:00:00
City of Tacloban,2023-07,4.483042382131525e-05,2023-07-01T00:00:00
City of Zamboanga,2023-07,4.3938616241408825e-05,2023-07-01T00:00:00
City of Isabela,2023-07,4.466242695306511e-05,2023-07-01T00:00:00
Pateros,2023-07,9.098115796796742e-05,2023-07-01T00:00:00
City of Puerto Princesa,2023-07,4.385372693018986e-05,2023-07-01T00:00:00
City of Lucena,2023-07,5.77067320203316e-05,2023-07-01T00:00:00
City of Bacolod,2023-07,5.3380411543076494e-05,2023-07-01T00:00:00
City of Iloilo,2023-07,5.0829045974176e-05,2023-07-01T00:00:00
City of Cebu,2023-07,5.442227271539067e-05,2023-07-01T00:00:00
City of Lapu-Lapu,2023-07,5.459189166309781e-05,2023-07-01T00:00:00
City of Mandaue,2023-07,5.834004508337996e-05,2023-07-01T00:00:00
City of Cagayan De Oro,2023-08,4.566320522357917e-05,2023-08-01T00:00:00
City of Iligan,2023-08,4.722241628023505e-05,2023-08-01T00:00:00
City of Davao,2023-08,4.330169514925457e-05,2023-08-01T00:00:00
City of General Santos,2023-08,3.872438724583222e-05,2023-08-01T00:00:00
City of Caloocan,2023-08,8.25123503947132e-05,2023-08-01T00:00:00
City of Makati,2023-08,8.670418183772069e-05,2023-08-01T00:00:00
City of Malabon,2023-08,8.035028992995365e-05,2023-08-01T00:00:00
City of Mandaluyong,2023-08,9.138410851338504e-05,2023-08-01T00:00:00
City of Manila,2023-08,8.383124038175072e-05,2023-08-01T00:00:00
City of Marikina,2023-08,0.00010295286026548449,2023-08-01T00:00:00
City of Muntinlupa,2023-08,6.972577995308725e-05,2023-08-01T00:00:00
City of Navotas,2023-08,7.424073486930043e-05,2023-08-01T00:00:00
Pasay City,2023-08,7.911689437441024e-05,2023-08-01T00:00:00
City of Pasig,2023-08,9.754395667704852e-05,2023-08-01T00:00:00
Quezon City,2023-08,9.55359291156656e-05,2023-08-01T00:00:00
City of San Juan,2023-08,9.195348260317508e-05,2023-08-01T00:00:00
City of Taguig,2023-08,8.738444240017295e-05,2023-08-01T00:00:00
City of Valenzuela,2023-08,8.018482902122881e-05,2023-08-01T00:00:00
City of Baguio,2023-08,5.331758123107838e-05,2023-08-01T00:00:00
City of Butuan,2023-08,4.406649062780431e-05,2023-08-01T00:00:00
City of Cotabato,2023-08,4.344031266685639e-05,2023-08-01T00:00:00
City of Angeles,2023-08,5.955817781328931e-05,2023-08-01T00:00:00
City of Olongapo,2023-08,5.133858205649152e-05,2023-08-01T00:00:00
Ormoc City,2023-08,4.274529803838467e-05,2023-08-01T00:00:00
City of Tacloban,2023-08,4.518782186408115e-05,2023-08-01T00:00:00
City of Zamboanga,2023-08,3.62655388568815e-05,2023-08-01T00:00:00
City of Isabela,2023-08,3.89385734718955e-05,2023-08-01T00:00:00
Pateros,2023-08,9.288119281259382e-05,2023-08-01T00:00:00
City of Puerto Princesa,2023-08,4.131333947449526e-05,2023-08-01T00:00:00
City of Lucena,2023-08,5.720925585549354e-05,2023-08-01T00:00:00
City of Bacolod,2023-08,4.880521016888359e-05,2023-08-01T00:00:00
City of Iloilo,2023-08,4.565054545701013e-05,2023-08-01T00:00:00
City of Cebu,2023-08,5.1837173385850096e-05,2023-08-01T00:00:00
City of Lapu-Lapu,2023-08,5.2822749300963016e-05,2023-08-01T00:00:00
City of Mandaue,2023-08,5.655931725745412e-05,2023-08-01T00:00:00
City of Cagayan De Oro,2023-09,4.750727536699577e-05,2023-09-01T00:00:00
City of Iligan,2023-09,4.7163557144737926e-05,2023-09-01T00:00:00
City of Davao,2023-09,4.398369116893239e-05,2023-09-01T00:00:00
City of General Santos,2023-09,3.98606962717055e-05,2023-09-01T00:00:00
City of Caloocan,2023-09,0.0001106119964713224,2023-09-01T00:00:00
City of Makati,2023-09,0.00011656625584345612,2023-09-01T00:00:00
City of Malabon,2023-09,0.0001167959356737724,2023-09-01T00:00:00
City of Mandaluyong,2023-09,0.00012134611002425342,2023-09-01T00:00:00
City of Manila,2023-09,0.00012514881974536445,2023-09-01T00:00:00
City of Marikina,2023-09,0.00011871509450529524,2023-09-01T00:00:00
City of Muntinlupa,2023-09,8.175695220475624e-05,2023-09-01T00:00:00
City of Navotas,2023-09,0.00010700267774788634,2023-09-01T00:00:00
Pasay City,2023-09,0.00011302207251379338,2023-09-01T00:00:00
City of Pasig,2023-09,0.00011404983796495532,2023-09-01T00:00:00
Quezon City,2023-09,0.0001181194267035156,2023-09-01T00:00:00
City of San Juan,2023-09,0.0001243406734604371,2023-09-01T00:00:00
City of Taguig,2023-09,0.00010398874683532491,2023-09-01T00:00:00
City of Valenzuela,2023-09,0.00011563423486770091,2023-09-01T00:00:00
City of Baguio,2023-09,5.659369002270682e-05,2023-09-01T00:00:00
City of Butuan,2023-09,4.230759885627688e-05,2023-09-01T00:00:00
City of Cotabato,2023-09,4.248095408695803e-05,2023-09-01T00:00:00
City of Angeles,2023-09,6.655215854740481e-05,2023-09-01T00:00:00
City of Olongapo,2023-09,5.824479134826365e-05,2023-09-01T00:00:00
Ormoc City,2023-09,4.771042417506125e-05,2023-09-01T00:00:00
City of Tacloban,2023-09,4.5482341900041233e-05,2023-09-01T00:00:00
City of Zamboanga,2023-09,3.822632612304088e-05,2023-09-01T00:00:00
City of Isabela,2023-09,3.9794864755809866e-05,2023-09-01T00:00:00
Pateros,2023-09,0.0001092769362332698,2023-09-01T00:00:00
City of Puerto Princesa,2023-09,4.12610526880731e-05,2023-09-01T00:00:00
City of Lucena,2023-09,5.6050139395388014e-05,2023-09-01T00:00:00
City of Bacolod,2023-09,5.165161976767509e-05,2023-09-01T00:00:00
City of Iloilo,2023-09,5.0063854370010765e-05,2023-09-01T00:00:00
City of Cebu,2023-09,5.418265814494914e-05,2023-09-01T00:00:00
City of Lapu-Lapu,2023-09,5.382272701294248e-05,2023-09-01T00:00:00
City of Mandaue,2023-09,6.093433481334727e-05,2023-09-01T00:00:00
City of Cagayan De Oro,2023-10,4.6350363786445705e-05,2023-10-01T00:00:00
City of Iligan,2023-10,4.5449853260072405e-05,2023-10-01T00:00:00
City of Davao,2023-10,4.3891277660179785e-05,2023-10-01T00:00:00
City of General Santos,2023-10,4.134210034941672e-05,2023-10-01T00:00:00
City of Caloocan,2023-10,8.406507155942741e-05,2023-10-01T00:00:00
City of Makati,2023-10,0.00011427091448383416,2023-10-01T00:00:00
City of Malabon,2023-10,0.0001003626924538155,2023-10-01T00:00:00
City of Mandaluyong,2023-10,0.00012425322348991072,2023-10-01T00:00:00
City of Manila,2023-10,0.000123846544183149,2023-10-01T00:00:00
City of Marikina,2023-10,9.619588069394436e-05,2023-10-01T00:00:00
City of Muntinlupa,2023-10,6.733474762699553e-05,2023-10-01T00:00:00
City of Navotas,2023-10,9.538783713262007e-05,2023-10-01T00:00:00
Pasay City,2023-10,0.0001095278063931404,2023-10-01T00:00:00
City of Pasig,2023-10,0.00010908311758641348,2023-10-01T00:00:00
Quezon City,2023-10,9.835373720237212e-05,2023-10-01T00:00:00
City of San Juan,2023-10,0.0001244370472431394,2023-10-01T00:00:00
City of Taguig,2023-10,9.132771419840676e-05,2023-10-01T00:00:00
City of Valenzuela,2023-10,8.698011765030174e-05,2023-10-01T00:00:00
City of Baguio,2023-10,5.709619211842144e-05,2023-10-01T00:00:00
City of Butuan,2023-10,4.046590004187893e-05,2023-10-01T00:00:00
City of Cotabato,2023-10,4.349330279635941e-05,2023-10-01T00:00:00
City of Angeles,2023-10,6.0191274802478136e-05,2023-10-01T00:00:00
City of Olongapo,2023-10,5.3610943207168887e-05,2023-10-01T00:00:00
Ormoc City,2023-10,4.214151477748128e-05,2023-10-01T00:00:00
City of Tacloban,2023-10,4.12328186934974e-05,2023-10-01T00:00:00
City of Zamboanga,2023-10,3.717837754205928e-05,2023-10-01T00:00:00
City of Isabela,2023-10,4.1468215251810994e-05,2023-10-01T00:00:00
Pateros,2023-10,9.81498593707486e-05,2023-10-01T00:00:00
City of Puerto Princesa,2023-10,3.8126961431723785e-05,2023-10-01T00:00:00
City of Lucena,2023-10,4.8603290875483085e-05,2023-10-01T00:00:00
City of Bacolod,2023-10,5.118919803608749e-05,2023-10-01T00:00:00
City of Iloilo,2023-10,4.948071599205605e-05,2023-10-01T00:00:00
